forecast_id,forecast_date,model_version,data_version,symbol,current_price,primary_scenario,primary_probability,secondary_scenario,secondary_probability,risk_scenario,risk_scenario_probability,probability_gap,close_call,edge_status,signal_confirmation_score,model_confidence,data_completeness,strongest_predictor,supporting_signals,conflicting_signals,missing_data,invalidation_conditions,forecast_horizons,expected_return_by_horizon,scenario_expected_return_by_horizon,shadow_status,blocked_reason,actual_return_3d,best_matching_scenario_3d,primary_hit_3d,path_error_3d,actual_return_5d,best_matching_scenario_5d,primary_hit_5d,path_error_5d,actual_return_10d,best_matching_scenario_10d,primary_hit_10d,path_error_10d,actual_return_20d,best_matching_scenario_20d,primary_hit_20d,path_error_20d,actual_return_60d,best_matching_scenario_60d,primary_hit_60d,path_error_60d,status
82a3561c97f691e518,2026-06-30,challenger_v2_options_flow,2026-06-30|completeness=92.0,SPY,746.7700195,bounce_path,0.3685175,analog_average_path,0.231555375,bearish_path,0.232427125,0.136962125,false,MODERATE_EDGE,65,79,92,trend_reversal_predictor,"[""Alpha v1 bounce signal"", ""credit stability"", ""breadth confirmation"", ""options volatility repair"", ""flow / positioning proxy"", ""historical analog support"", ""failed bounce risk"", ""options_flow_shadow_confirmation""]","[""VIX direction"", ""macro event risk"", ""price trend"", ""risk_off_news_event"", ""options_flow_shadow_conflicts_if_vol_or_flow_reverses""]","[""finnhub_candle_SPY"", ""finnhub_candle_QQQ"", ""finnhub_candle_IWM"", ""finnhub_candle_DIA"", ""finnhub_news_sentiment_SPY"", ""finnhub_news_sentiment_QQQ"", ""finnhub_news_sentiment_IWM"", ""finnhub_news_sentiment_DIA"", ""finnhub_economic_calendar"", ""finnhub_rates_data"", ""finnhub_alternative_data""]","[""VIX 重新快速上升，说明波动压力没有解除。"", ""HYG 明显走弱或信用代理指标恶化。"", ""价格跌破最近低点，反弹候选失效。"", ""历史相似情景支持度从 supportive 转为 weak_or_conflicting。""]","[""1d"", ""3d"", ""5d"", ""10d"", ""20d"", ""60d""]","{""10d"": -0.0019238766363444126, ""1d"": -0.0026, ""20d"": 0.02070325662870402, ""3d"": -0.010136201970271925, ""5d"": -0.01231480036825563, ""60d"": 0.04741729996848203}","{""10d"": {""analog_average_path"": -0.0019238855336983773, ""bearish_path"": -0.014151479036383363, ""bounce_path"": 0.0013407073128273161, ""expected_path"": -0.0031709897290999045}, ""1d"": {""analog_average_path"": -0.0033786841999544626, ""bearish_path"": -0.006602032754395637, ""bounce_path"": -0.0007895335913333801, ""expected_path"": -0.00259919386156382}, ""20d"": {""analog_average_path"": 0.020703295526065535, ""bearish_path"": -0.024681093241560315, ""bounce_path"": 0.06115885747954519, ""expected_path"": 0.03424374305341682}, ""3d"": {""analog_average_path"": -0.010136186509902667, ""bearish_path"": -0.01980623217322608, ""bounce_path"": -0.002368868594078477, ""expected_path"": -0.007797715494730628}, ""5d"": {""analog_average_path"": -0.01231476893822725, ""bearish_path"": -0.021392262677932927, ""bounce_path"": -0.0008867522798183813, ""expected_path"": -0.007467359427936304}, ""60d"": {""analog_average_path"": 0.047417277073262154, ""bearish_path"": -0.05792961688337772, ""bounce_path"": 0.12425311675616313, ""expected_path"": 0.0679029687855699}}",pending_forward_validation,,,,,,,,,,,,,,,,,,,,,,pending
db9e60ee39118eae53,2026-06-30,challenger_v2_error_learning,2026-06-30|completeness=92.0,DIA,522.3900146,bearish_path,0.3884914729,bounce_path,0.2394042636,bearish_path,0.3834042636,0.1490872093,false,WEAK_EDGE,29,55,92,downside_continuation_predictor,"[""Alpha v1 bounce signal"", ""credit stability"", ""options volatility repair"", ""price trend"", ""error_learning_shadow_adjustment""]","[""VIX direction"", ""breadth weak"", ""index surface strength"", ""macro event risk"", ""historical analog support"", ""risk_off_news_event"", ""error_learning_requires_forward_validation""]","[""finnhub_candle_SPY"", ""finnhub_candle_QQQ"", ""finnhub_candle_IWM"", ""finnhub_candle_DIA"", ""finnhub_news_sentiment_SPY"", ""finnhub_news_sentiment_QQQ"", ""finnhub_news_sentiment_IWM"", ""finnhub_news_sentiment_DIA"", ""finnhub_economic_calendar"", ""finnhub_rates_data"", ""finnhub_alternative_data""]","[""VIX 重新快速上升，说明波动压力没有解除。"", ""HYG 明显走弱或信用代理指标恶化。"", ""价格跌破最近低点，反弹候选失效。"", ""历史相似情景支持度从 supportive 转为 weak_or_conflicting。""]","[""1d"", ""3d"", ""5d"", ""10d"", ""20d"", ""60d""]","{""10d"": -0.001081862820721441, ""1d"": -0.0028, ""20d"": -0.00044248164440180426, ""3d"": -0.005302974876555811, ""5d"": -0.0009397511520361224, ""60d"": -0.036757398368829325}","{""10d"": {""analog_average_path"": -0.0010817588391814903, ""bearish_path"": -0.010023162771109706, ""bounce_path"": 0.0013474607094317026, ""expected_path"": -0.0026085874538180898}, ""1d"": {""analog_average_path"": -0.0017676448630333796, ""bearish_path"": -0.002441662359539687, ""bounce_path"": -0.0031530082888263644, ""expected_path"": -0.0027940810505561187}, ""20d"": {""analog_average_path"": -0.00044238978540933616, ""bearish_path"": -0.046705526522330065, ""bounce_path"": 0.03281341526445747, ""expected_path"": 0.003676180631329018}, ""3d"": {""analog_average_path"": -0.005302934589099917, ""bearish_path"": -0.007324795650759053, ""bounce_path"": -0.009459024866478982, ""expected_path"": -0.008382051723807793}, ""5d"": {""analog_average_path"": -0.0009397193667566306, ""bearish_path"": 0.0019200214399204274, ""bounce_path"": -0.0025214877773310773, ""expected_path"": -0.0009188537299719135}, ""60d"": {""analog_average_path"": -0.03675740347250134, ""bearish_path"": -0.046489595895786606, ""bounce_path"": 0.010077719711326871, ""expected_path"": -0.012744884090430397}}",pending_forward_validation,,,,,,,,,,,,,,,,,,,,,,pending
cd5a3c5a5c7288b628,2026-06-30,challenger_v2_error_learning,2026-06-30|completeness=92.0,IWM,300.4500122,bounce_path,0.3188170543,bearish_path,0.2782914729,bearish_path,0.2782914729,0.0405255814,true,MODERATE_EDGE,63,68,92,trend_reversal_predictor,"[""Alpha v1 bounce signal"", ""credit stability"", ""breadth confirmation"", ""options volatility repair"", ""flow / positioning proxy"", ""price trend"", ""error_learning_shadow_adjustment""]","[""VIX direction"", ""macro event risk"", ""historical analog support"", ""risk_off_news_event"", ""error_learning_requires_forward_validation""]","[""finnhub_candle_SPY"", ""finnhub_candle_QQQ"", ""finnhub_candle_IWM"", ""finnhub_candle_DIA"", ""finnhub_news_sentiment_SPY"", ""finnhub_news_sentiment_QQQ"", ""finnhub_news_sentiment_IWM"", ""finnhub_news_sentiment_DIA"", ""finnhub_economic_calendar"", ""finnhub_rates_data"", ""finnhub_alternative_data""]","[""VIX 重新快速上升，说明波动压力没有解除。"", ""HYG 明显走弱或信用代理指标恶化。"", ""价格跌破最近低点，反弹候选失效。"", ""历史相似情景支持度从 supportive 转为 weak_or_conflicting。""]","[""1d"", ""3d"", ""5d"", ""10d"", ""20d"", ""60d""]","{""10d"": 0.0038430742523095974, ""1d"": -0.002, ""20d"": 0.0045166904251669245, ""3d"": -0.00018083997852391676, ""5d"": -0.005855369262020743, ""60d"": 0.04859869144606605}","{""10d"": {""analog_average_path"": 0.0038432351472790227, ""bearish_path"": -0.007409552338159431, ""bounce_path"": 0.005423864203694562, ""expected_path"": 0.0008114494924280624}, ""1d"": {""analog_average_path"": -6.024296888007541e-05, ""bearish_path"": -0.0032594441670825702, ""bounce_path"": -0.001501414544849422, ""expected_path"": -0.0019790314528208564}, ""20d"": {""analog_average_path"": 0.004516891329672257, ""bearish_path"": -0.04118655350307876, ""bounce_path"": 0.0576768181061742, ""expected_path"": 0.01833349975037457}, ""3d"": {""analog_average_path"": -0.0001807289066401152, ""bearish_path"": -0.009778332501248155, ""bounce_path"": -0.004504243634548155, ""expected_path"": -0.005937094358462236}, ""5d"": {""analog_average_path"": -0.005855217174238536, ""bearish_path"": -0.013540023298385773, ""bounce_path"": -0.011613912464636389, ""expected_path"": -0.011748377433849155}, ""60d"": {""analog_average_path"": 0.048598768513895774, ""bearish_path"": -0.005304709602263258, ""bounce_path"": 0.1677899816941255, ""expected_path"": 0.09647695123980715}}",pending_forward_validation,,,,,,,,,,,,,,,,,,,,,,pending
39a0305b22156b177d,2026-06-30,challenger_v2_error_learning,2026-06-30|completeness=92.0,QQQ,736.4000244,bounce_path,0.3027170543,bearish_path,0.2864914729,bearish_path,0.2864914729,0.0162255814,true,MODERATE_EDGE,53,68,92,trend_reversal_predictor,"[""Alpha v1 bounce signal"", ""credit stability"", ""breadth confirmation"", ""options volatility repair"", ""flow / positioning proxy"", ""error_learning_shadow_adjustment""]","[""VIX direction"", ""macro event risk"", ""historical analog support"", ""price trend"", ""risk_off_news_event"", ""error_learning_requires_forward_validation""]","[""finnhub_candle_SPY"", ""finnhub_candle_QQQ"", ""finnhub_candle_IWM"", ""finnhub_candle_DIA"", ""finnhub_news_sentiment_SPY"", ""finnhub_news_sentiment_QQQ"", ""finnhub_news_sentiment_IWM"", ""finnhub_news_sentiment_DIA"", ""finnhub_economic_calendar"", ""finnhub_rates_data"", ""finnhub_alternative_data""]","[""VIX 重新快速上升，说明波动压力没有解除。"", ""HYG 明显走弱或信用代理指标恶化。"", ""价格跌破最近低点，反弹候选失效。"", ""历史相似情景支持度从 supportive 转为 weak_or_conflicting。""]","[""1d"", ""3d"", ""5d"", ""10d"", ""20d"", ""60d""]","{""10d"": -0.0035452771256161255, ""1d"": 0.0031, ""20d"": -0.010680862766451027, ""3d"": 0.003268637564868876, ""5d"": 0.0033411103083640257, ""60d"": -0.023035726260425778}","{""10d"": {""analog_average_path"": -0.0035452199891362612, ""bearish_path"": -0.03666064638783273, ""bounce_path"": 0.034191200434546376, ""expected_path"": 0.005458718087995695}, ""1d"": {""analog_average_path"": 0.0010896252036936005, ""bearish_path"": -0.0003236013036392871, ""bounce_path"": 0.0056034763715371305, ""expected_path"": 0.003074416078218345}, ""20d"": {""analog_average_path"": -0.01068087995654543, ""bearish_path"": -0.0907929114611623, ""bounce_path"": 0.03554141770776753, ""expected_path"": -0.01374307441607825}, ""3d"": {""analog_average_path"": 0.003268604019554644, ""bearish_path"": -0.0009708039109178612, ""bounce_path"": 0.016810429114611614, ""expected_path"": 0.009223248234655035}, ""5d"": {""analog_average_path"": 0.0033411189570886624, ""bearish_path"": -0.006866105377512199, ""bounce_path"": 0.02629182509505701, ""expected_path"": 0.012356056491037437}, ""60d"": {""analog_average_path"": -0.02303571428571427, ""bearish_path"": -0.0808555133079848, ""bounce_path"": 0.020481803367734974, ""expected_path"": -0.019646659424225943}}",pending_forward_validation,,,,,,,,,,,,,,,,,,,,,,pending
713f5cb2287afb7ddd,2026-06-30,challenger_v2_error_learning,2026-06-30|completeness=92.0,SPY,746.7700195,bounce_path,0.3400170543,analog_average_path,0.2468914729,bearish_path,0.2455914729,0.0931255814,false,MODERATE_EDGE,65,79,92,trend_reversal_predictor,"[""Alpha v1 bounce signal"", ""credit stability"", ""breadth confirmation"", ""options volatility repair"", ""flow / positioning proxy"", ""historical analog support"", ""failed bounce risk"", ""error_learning_shadow_adjustment""]","[""VIX direction"", ""macro event risk"", ""price trend"", ""risk_off_news_event"", ""error_learning_requires_forward_validation""]","[""finnhub_candle_SPY"", ""finnhub_candle_QQQ"", ""finnhub_candle_IWM"", ""finnhub_candle_DIA"", ""finnhub_news_sentiment_SPY"", ""finnhub_news_sentiment_QQQ"", ""finnhub_news_sentiment_IWM"", ""finnhub_news_sentiment_DIA"", ""finnhub_economic_calendar"", ""finnhub_rates_data"", ""finnhub_alternative_data""]","[""VIX 重新快速上升，说明波动压力没有解除。"", ""HYG 明显走弱或信用代理指标恶化。"", ""价格跌破最近低点，反弹候选失效。"", ""历史相似情景支持度从 supportive 转为 weak_or_conflicting。""]","[""1d"", ""3d"", ""5d"", ""10d"", ""20d"", ""60d""]","{""10d"": -0.0019238766363444126, ""1d"": -0.0026, ""20d"": 0.02070325662870402, ""3d"": -0.010136201970271925, ""5d"": -0.01231480036825563, ""60d"": 0.04741729996848203}","{""10d"": {""analog_average_path"": -0.0019238855336983773, ""bearish_path"": -0.014151479036383363, ""bounce_path"": 0.0013407073128273161, ""expected_path"": -0.0031709897290999045}, ""1d"": {""analog_average_path"": -0.0033786841999544626, ""bearish_path"": -0.006602032754395637, ""bounce_path"": -0.0007895335913333801, ""expected_path"": -0.00259919386156382}, ""20d"": {""analog_average_path"": 0.020703295526065535, ""bearish_path"": -0.024681093241560315, ""bounce_path"": 0.06115885747954519, ""expected_path"": 0.03424374305341682}, ""3d"": {""analog_average_path"": -0.010136186509902667, ""bearish_path"": -0.01980623217322608, ""bounce_path"": -0.002368868594078477, ""expected_path"": -0.007797715494730628}, ""5d"": {""analog_average_path"": -0.01231476893822725, ""bearish_path"": -0.021392262677932927, ""bounce_path"": -0.0008867522798183813, ""expected_path"": -0.007467359427936304}, ""60d"": {""analog_average_path"": 0.047417277073262154, ""bearish_path"": -0.05792961688337772, ""bounce_path"": 0.12425311675616313, ""expected_path"": 0.0679029687855699}}",pending_forward_validation,,,,,,,,,,,,,,,,,,,,,,pending
884bec94ed7673c59c,2026-07-01,challenger_v2_options_flow,2026-07-01|completeness=92.0,DIA,522.4000244,bearish_path,0.41000375,bounce_path,0.2240929375,bearish_path,0.3997033125,0.1859108125,false,RISK_WARNING,33.5,55,92,downside_continuation_predictor,"[""Alpha v1 bounce signal"", ""credit stability"", ""options volatility repair"", ""flow / positioning proxy"", ""price trend"", ""options_flow_shadow_confirmation""]","[""VIX direction"", ""breadth weak"", ""index surface strength"", ""macro event risk"", ""historical analog support"", ""risk_off_news_event"", ""options_flow_shadow_conflicts_if_vol_or_flow_reverses""]","[""finnhub_candle_SPY"", ""finnhub_candle_QQQ"", ""finnhub_candle_IWM"", ""finnhub_candle_DIA"", ""finnhub_news_sentiment_SPY"", ""finnhub_news_sentiment_QQQ"", ""finnhub_news_sentiment_IWM"", ""finnhub_news_sentiment_DIA"", ""finnhub_economic_calendar"", ""finnhub_rates_data"", ""finnhub_alternative_data""]","[""VIX 重新快速上升，说明波动压力没有解除。"", ""HYG 明显走弱或信用代理指标恶化。"", ""价格跌破最近低点，反弹候选失效。"", ""历史相似情景支持度从 supportive 转为 weak_or_conflicting。""]","[""1d"", ""3d"", ""5d"", ""10d"", ""20d"", ""60d""]","{""10d"": -0.005011039921660515, ""1d"": -0.011, ""20d"": -0.0020274270366517798, ""3d"": -0.0106, ""5d"": -0.005437397763779583, ""60d"": -0.02932344868530971}","{""10d"": {""analog_average_path"": -0.005010911179173072, ""bearish_path"": -0.02293759571209797, ""bounce_path"": 0.0013476263399694322, ""expected_path"": -0.007234686064318541}, ""1d"": {""analog_average_path"": -0.0067371745788668, ""bearish_path"": -0.012304938744257199, ""bounce_path"": -0.00594410413476254, ""expected_path"": -0.011049578866768717}, ""20d"": {""analog_average_path"": -0.0020273736600304737, ""bearish_path"": -0.053585375191424145, ""bounce_path"": 0.032813361408882136, ""expected_path"": 0.0011780245022972036}, ""3d"": {""analog_average_path"": -0.009008805513016749, ""bearish_path"": -0.01350287136294026, ""bounce_path"": -0.010707120980091855, ""expected_path"": -0.012788859111791617}, ""5d"": {""analog_average_path"": -0.00543740428790207, ""bearish_path"": -0.004862174578866729, ""bounce_path"": -0.002521439509953982, ""expected_path"": -0.0035564701378253405}, ""60d"": {""analog_average_path"": -0.029323315467075006, ""bearish_path"": -0.019289433384379606, ""bounce_path"": 0.010077718223583387, ""expected_path"": -0.0031623277182234455}}",pending_forward_validation,,,,,,,,,,,,,,,,,,,,,,pending
e03c2925ff67bc667a,2026-07-01,challenger_v2_options_flow,2026-07-01|completeness=92.0,IWM,299.3200073,bounce_path,0.330005,bearish_path,0.27037725,bearish_path,0.27181775,0.05962775,true,RISK_WARNING,63.5,75,92,trend_reversal_predictor,"[""Alpha v1 bounce signal"", ""credit stability"", ""breadth confirmation"", ""options volatility repair"", ""flow / positioning proxy"", ""historical analog support"", ""price trend"", ""failed bounce risk"", ""options_flow_shadow_confirmation""]","[""VIX direction"", ""macro event risk"", ""risk_off_news_event"", ""options_flow_shadow_conflicts_if_vol_or_flow_reverses""]","[""finnhub_candle_SPY"", ""finnhub_candle_QQQ"", ""finnhub_candle_IWM"", ""finnhub_candle_DIA"", ""finnhub_news_sentiment_SPY"", ""finnhub_news_sentiment_QQQ"", ""finnhub_news_sentiment_IWM"", ""finnhub_news_sentiment_DIA"", ""finnhub_economic_calendar"", ""finnhub_rates_data"", ""finnhub_alternative_data""]","[""VIX 重新快速上升，说明波动压力没有解除。"", ""HYG 明显走弱或信用代理指标恶化。"", ""价格跌破最近低点，反弹候选失效。"", ""历史相似情景支持度从 supportive 转为 weak_or_conflicting。""]","[""1d"", ""3d"", ""5d"", ""10d"", ""20d"", ""60d""]","{""10d"": 0.007836287639696649, ""1d"": -0.0097, ""20d"": 0.009774607298972638, ""3d"": -0.0058, ""5d"": -0.006202760803775342, ""60d"": 0.029675322543440342}","{""10d"": {""analog_average_path"": 0.00783642923960981, ""bearish_path"": -0.007366029667245644, ""bounce_path"": 0.017191300280636312, ""expected_path"": 0.008898503274088032}, ""1d"": {""analog_average_path"": -0.00513797942001859, ""bearish_path"": -0.01331083789923826, ""bounce_path"": -0.00339870372845108, ""expected_path"": -0.009679941200053443}, ""20d"": {""analog_average_path"": 0.009774488841373774, ""bearish_path"": -0.030630428972337254, ""bounce_path"": 0.055771415207804376, ""expected_path"": 0.02545904049178138}, ""3d"": {""analog_average_path"": -0.004199184818922785, ""bearish_path"": -0.01653548042229047, ""bounce_path"": -0.0030589335827876374, ""expected_path"": -0.008662301216089796}, ""5d"": {""analog_average_path"": -0.0062027261793399235, ""bearish_path"": -0.01356775357476947, ""bounce_path"": -0.0037314579714018414, ""expected_path"": -0.006942402779633761}, ""60d"": {""analog_average_path"": 0.029675263931578266, ""bearish_path"": -0.02696913002806367, ""bounce_path"": 0.12643057597220375, ""expected_path"": 0.0713036215421623}}",pending_forward_validation,,,,,,,,,,,,,,,,,,,,,,pending
46951262c8aaff9fca,2026-07-01,challenger_v2_options_flow,2026-07-01|completeness=92.0,QQQ,725.1699829,bearish_path,0.31928125,bounce_path,0.2883953125,bearish_path,0.3087234375,0.0308859375,true,RISK_WARNING,51.5,68,92,trend_reversal_predictor,"[""Alpha v1 bounce signal"", ""credit stability"", ""breadth confirmation"", ""options volatility repair"", ""flow / positioning proxy"", ""options_flow_shadow_confirmation""]","[""VIX direction"", ""macro event risk"", ""historical analog support"", ""price trend"", ""risk_off_news_event"", ""options_flow_shadow_conflicts_if_vol_or_flow_reverses""]","[""finnhub_candle_SPY"", ""finnhub_candle_QQQ"", ""finnhub_candle_IWM"", ""finnhub_candle_DIA"", ""finnhub_news_sentiment_SPY"", ""finnhub_news_sentiment_QQQ"", ""finnhub_news_sentiment_IWM"", ""finnhub_news_sentiment_DIA"", ""finnhub_economic_calendar"", ""finnhub_rates_data"", ""finnhub_alternative_data""]","[""VIX 重新快速上升，说明波动压力没有解除。"", ""HYG 明显走弱或信用代理指标恶化。"", ""价格跌破最近低点，反弹候选失效。"", ""历史相似情景支持度从 supportive 转为 weak_or_conflicting。""]","[""1d"", ""3d"", ""5d"", ""10d"", ""20d"", ""60d""]","{""10d"": -0.0012177839809421164, ""1d"": -0.0048, ""20d"": -0.004695796440418265, ""3d"": -0.0012, ""5d"": 0.0012831296637428435, ""60d"": -0.016663073433850116}","{""10d"": {""analog_average_path"": -0.0012177834163024093, ""bearish_path"": -0.022584497428189132, ""bounce_path"": 0.02918722506446758, ""expected_path"": 0.008350455755202324}, ""1d"": {""analog_average_path"": -0.0036028793248478186, ""bearish_path"": -0.00804597542645169, ""bounce_path"": 0.002101438283437007, ""expected_path"": -0.004799288442709937}, ""20d"": {""analog_average_path"": -0.004695864417998519, ""bearish_path"": -0.06283092240440169, ""bounce_path"": 0.029996414633810087, ""expected_path"": -0.005505743480838876}, ""3d"": {""analog_average_path"": 0.00041728146503583474, ""bearish_path"": -0.0006602589737578768, ""bounce_path"": 0.013467049105726936, ""expected_path"": 0.006044789497634984}, ""5d"": {""analog_average_path"": 0.0012831473999201926, ""bearish_path"": -0.002889667250437822, ""bounce_path"": 0.02333976860598197, ""expected_path"": 0.012159493635975016}, ""60d"": {""analog_average_path"": -0.01666312726670982, ""bearish_path"": -0.04087234717376598, ""bounce_path"": 0.02307017664823441, ""expected_path"": -0.0028692582428947455}}",pending_forward_validation,,,,,,,,,,,,,,,,,,,,,,pending
cccfced06c8eda9a93,2026-07-01,challenger_v2_options_flow,2026-07-01|completeness=92.0,SPY,745.7600098,bounce_path,0.3433475,bearish_path,0.264663875,bearish_path,0.266088625,0.078683625,true,RISK_WARNING,63.5,79,92,trend_reversal_predictor,"[""Alpha v1 bounce signal"", ""credit stability"", ""breadth confirmation"", ""options volatility repair"", ""flow / positioning proxy"", ""historical analog support"", ""failed bounce risk"", ""options_flow_shadow_confirmation""]","[""VIX direction"", ""macro event risk"", ""price trend"", ""risk_off_news_event"", ""options_flow_shadow_conflicts_if_vol_or_flow_reverses""]","[""finnhub_candle_SPY"", ""finnhub_candle_QQQ"", ""finnhub_candle_IWM"", ""finnhub_candle_DIA"", ""finnhub_news_sentiment_SPY"", ""finnhub_news_sentiment_QQQ"", ""finnhub_news_sentiment_IWM"", ""finnhub_news_sentiment_DIA"", ""finnhub_economic_calendar"", ""finnhub_rates_data"", ""finnhub_alternative_data""]","[""VIX 重新快速上升，说明波动压力没有解除。"", ""HYG 明显走弱或信用代理指标恶化。"", ""价格跌破最近低点，反弹候选失效。"", ""历史相似情景支持度从 supportive 转为 weak_or_conflicting。""]","[""1d"", ""3d"", ""5d"", ""10d"", ""20d"", ""60d""]","{""10d"": -0.006848976974336146, ""1d"": -0.0107, ""20d"": 0.018149959541810867, ""3d"": -0.0143, ""5d"": -0.013072082340228875, ""60d"": 0.04371645849456611}","{""10d"": {""analog_average_path"": -0.0068489862690409575, ""bearish_path"": -0.02151711006221846, ""bounce_path"": 0.0013406457841664832, ""expected_path"": -0.005799855181291558}, ""1d"": {""analog_average_path"": -0.007961676678824303, ""bearish_path"": -0.01587132589573048, ""bounce_path"": -0.0035874812272044254, ""expected_path"": -0.010680513838232097}, ""20d"": {""analog_average_path"": 0.018149940999785397, ""bearish_path"": -0.02777555782021024, ""bounce_path"": 0.06115895194164356, ""expected_path"": 0.032433490667238773}, ""3d"": {""analog_average_path"": -0.012690946148894988, ""bearish_path"": -0.02425606093113064, ""bounce_path"": -0.0036258313666595043, ""expected_path"": -0.011676947007080107}, ""5d"": {""analog_average_path"": -0.013072033898305135, ""bearish_path"": -0.030685207037116413, ""bounce_path"": -0.0008867464063505581, ""expected_path"": -0.010323160266037301}, ""60d"": {""analog_average_path"": 0.04371647715082605, ""bearish_path"": -0.059419250160909654, ""bounce_path"": 0.12425311092040325, ""expected_path"": 0.06562929092469427}}",pending_forward_validation,,,,,,,,,,,,,,,,,,,,,,pending
dc9c341d2f61c9827b,2026-07-01,challenger_v2_error_learning,2026-07-01|completeness=92.0,DIA,522.4000244,bearish_path,0.4063507042,bounce_path,0.2262746479,bearish_path,0.4011746479,0.1800760563,false,RISK_WARNING,33.5,55,92,downside_continuation_predictor,"[""Alpha v1 bounce signal"", ""credit stability"", ""options volatility repair"", ""flow / positioning proxy"", ""price trend"", ""error_learning_shadow_adjustment""]","[""VIX direction"", ""breadth weak"", ""index surface strength"", ""macro event risk"", ""historical analog support"", ""risk_off_news_event"", ""error_learning_requires_forward_validation""]","[""finnhub_candle_SPY"", ""finnhub_candle_QQQ"", ""finnhub_candle_IWM"", ""finnhub_candle_DIA"", ""finnhub_news_sentiment_SPY"", ""finnhub_news_sentiment_QQQ"", ""finnhub_news_sentiment_IWM"", ""finnhub_news_sentiment_DIA"", ""finnhub_economic_calendar"", ""finnhub_rates_data"", ""finnhub_alternative_data""]","[""VIX 重新快速上升，说明波动压力没有解除。"", ""HYG 明显走弱或信用代理指标恶化。"", ""价格跌破最近低点，反弹候选失效。"", ""历史相似情景支持度从 supportive 转为 weak_or_conflicting。""]","[""1d"", ""3d"", ""5d"", ""10d"", ""20d"", ""60d""]","{""10d"": -0.005011039921660515, ""1d"": -0.011, ""20d"": -0.0020274270366517798, ""3d"": -0.0106, ""5d"": -0.005437397763779583, ""60d"": -0.02932344868530971}","{""10d"": {""analog_average_path"": -0.005010911179173072, ""bearish_path"": -0.02293759571209797, ""bounce_path"": 0.0013476263399694322, ""expected_path"": -0.007234686064318541}, ""1d"": {""analog_average_path"": -0.0067371745788668, ""bearish_path"": -0.012304938744257199, ""bounce_path"": -0.00594410413476254, ""expected_path"": -0.011049578866768717}, ""20d"": {""analog_average_path"": -0.0020273736600304737, ""bearish_path"": -0.053585375191424145, ""bounce_path"": 0.032813361408882136, ""expected_path"": 0.0011780245022972036}, ""3d"": {""analog_average_path"": -0.009008805513016749, ""bearish_path"": -0.01350287136294026, ""bounce_path"": -0.010707120980091855, ""expected_path"": -0.012788859111791617}, ""5d"": {""analog_average_path"": -0.00543740428790207, ""bearish_path"": -0.004862174578866729, ""bounce_path"": -0.002521439509953982, ""expected_path"": -0.0035564701378253405}, ""60d"": {""analog_average_path"": -0.029323315467075006, ""bearish_path"": -0.019289433384379606, ""bounce_path"": 0.010077718223583387, ""expected_path"": -0.0031623277182234455}}",pending_forward_validation,,,,,,,,,,,,,,,,,,,,,,pending
7c4a52ff1daafa4c34,2026-07-01,challenger_v2_error_learning,2026-07-01|completeness=92.0,IWM,299.3200073,bounce_path,0.3086985915,bearish_path,0.2817507042,bearish_path,0.2817507042,0.02694788732,true,RISK_WARNING,63.5,75,92,trend_reversal_predictor,"[""Alpha v1 bounce signal"", ""credit stability"", ""breadth confirmation"", ""options volatility repair"", ""flow / positioning proxy"", ""historical analog support"", ""price trend"", ""failed bounce risk"", ""error_learning_shadow_adjustment""]","[""VIX direction"", ""macro event risk"", ""risk_off_news_event"", ""error_learning_requires_forward_validation""]","[""finnhub_candle_SPY"", ""finnhub_candle_QQQ"", ""finnhub_candle_IWM"", ""finnhub_candle_DIA"", ""finnhub_news_sentiment_SPY"", ""finnhub_news_sentiment_QQQ"", ""finnhub_news_sentiment_IWM"", ""finnhub_news_sentiment_DIA"", ""finnhub_economic_calendar"", ""finnhub_rates_data"", ""finnhub_alternative_data""]","[""VIX 重新快速上升，说明波动压力没有解除。"", ""HYG 明显走弱或信用代理指标恶化。"", ""价格跌破最近低点，反弹候选失效。"", ""历史相似情景支持度从 supportive 转为 weak_or_conflicting。""]","[""1d"", ""3d"", ""5d"", ""10d"", ""20d"", ""60d""]","{""10d"": 0.007836287639696649, ""1d"": -0.0097, ""20d"": 0.009774607298972638, ""3d"": -0.0058, ""5d"": -0.006202760803775342, ""60d"": 0.029675322543440342}","{""10d"": {""analog_average_path"": 0.00783642923960981, ""bearish_path"": -0.007366029667245644, ""bounce_path"": 0.017191300280636312, ""expected_path"": 0.008898503274088032}, ""1d"": {""analog_average_path"": -0.00513797942001859, ""bearish_path"": -0.01331083789923826, ""bounce_path"": -0.00339870372845108, ""expected_path"": -0.009679941200053443}, ""20d"": {""analog_average_path"": 0.009774488841373774, ""bearish_path"": -0.030630428972337254, ""bounce_path"": 0.055771415207804376, ""expected_path"": 0.02545904049178138}, ""3d"": {""analog_average_path"": -0.004199184818922785, ""bearish_path"": -0.01653548042229047, ""bounce_path"": -0.0030589335827876374, ""expected_path"": -0.008662301216089796}, ""5d"": {""analog_average_path"": -0.0062027261793399235, ""bearish_path"": -0.01356775357476947, ""bounce_path"": -0.0037314579714018414, ""expected_path"": -0.006942402779633761}, ""60d"": {""analog_average_path"": 0.029675263931578266, ""bearish_path"": -0.02696913002806367, ""bounce_path"": 0.12643057597220375, ""expected_path"": 0.0713036215421623}}",pending_forward_validation,,,,,,,,,,,,,,,,,,,,,,pending
